analysis_split,image_id,class_id,native_h,native_w,native_beta0,native_beta1,resized_beta0,resized_beta1,native_foreground_fraction,resized_foreground_fraction,topology_preserved
test,Persian_265,24,369,364,1,0,1,0,0.638792102,0.62902832,1
test,Persian_40,24,333,500,1,0,1,0,0.729591592,0.483886719,1
test,Persian_86,24,500,333,1,0,1,0,0.515963964,0.34197998,1
test,pomeranian_25,25,375,500,1,0,1,0,0.657445333,0.492797852,1
test,pomeranian_66,25,500,333,1,0,1,0,0.383747748,0.254272461,1
test,pomeranian_81,25,500,500,1,0,1,0,0.835276,0.835449219,1
test,pomeranian_37,25,496,500,1,1,1,2,0.271459677,0.269592285,0
test,pomeranian_90,25,332,500,1,0,1,0,0.800698795,0.531005859,1
test,pomeranian_19,25,354,500,2,1,2,0,0.457135593,0.325073242,0
test,pomeranian_92,25,500,333,1,0,1,0,0.45418018,0.301147461,1
test,pomeranian_43,25,500,375,1,0,1,0,0.512362667,0.38494873,1
test,pomeranian_68,25,500,333,1,0,1,0,0.885123123,0.587280273,1
test,pomeranian_48,25,375,500,1,0,1,0,0.366256,0.274780273,1
test,pomeranian_77,25,333,500,1,3,1,0,0.157963964,0.104675293,0
test,pomeranian_33,25,440,500,1,0,1,0,0.291872727,0.257629395,1
test,pomeranian_22,25,333,500,1,0,1,0,0.396324324,0.263122559,1
test,pomeranian_78,25,500,333,1,0,1,0,0.414612613,0.275939941,1
test,pomeranian_60,25,357,500,1,0,1,0,0.193927171,0.137939453,1
test,pomeranian_7,25,332,500,1,1,1,1,0.16386747,0.109069824,1
test,pomeranian_198,25,225,300,2,0,1,0,0.433259259,0.323974609,0
test,pomeranian_55,25,332,500,1,0,1,0,0.570463855,0.378295898,1
test,pomeranian_41,25,382,500,2,0,2,0,0.28778534,0.220153809,1
test,pomeranian_2,25,500,333,1,0,1,0,0.481285285,0.319763184,1
test,pomeranian_50,25,500,333,1,0,1,0,0.425735736,0.282226562,1
test,pomeranian_24,25,375,500,1,0,1,0,0.505546667,0.379150391,1
test,pomeranian_36,25,339,500,1,0,1,0,0.492271386,0.334472656,1
test,pomeranian_99,25,500,332,1,0,1,0,0.295210843,0.195739746,1
test,pomeranian_52,25,500,375,1,0,1,0,0.701706667,0.526672363,1
test,pomeranian_57,25,500,375,1,0,1,0,0.43656,0.327697754,1
test,pomeranian_42,25,333,500,1,0,1,0,0.288606607,0.192443848,1
test,pomeranian_80,25,375,500,1,0,1,0,0.122282667,0.0915527344,1
test,pomeranian_47,25,375,500,1,0,1,0,0.319194667,0.239746094,1
test,pomeranian_59,25,375,500,1,0,1,0,0.487461333,0.364929199,1
test,pomeranian_23,25,333,500,1,0,1,0,0.213189189,0.140930176,1
test,pomeranian_83,25,500,375,1,0,1,0,0.118389333,0.0888061523,1
test,pomeranian_8,25,243,432,1,0,1,0,0.517118198,0.290710449,1
test,pomeranian_30,25,337,500,2,1,2,1,0.4615727,0.31072998,1
test,pomeranian_32,25,333,500,1,0,1,0,0.443333333,0.294921875,1
test,pomeranian_65,25,368,500,1,0,1,0,0.22798913,0.168151855,1
test,pomeranian_39,25,496,500,1,0,1,0,0.389241935,0.386291504,1
test,pomeranian_35,25,500,375,1,0,1,0,0.318186667,0.238098145,1
test,pomeranian_63,25,375,500,1,0,1,0,0.538746667,0.40411377,1
test,pomeranian_75,25,342,500,1,0,1,0,0.252298246,0.172790527,1
test,pomeranian_61,25,375,500,1,0,1,0,0.473365333,0.355712891,1
test,pomeranian_69,25,376,500,1,0,1,0,0.557702128,0.418518066,1
test,pomeranian_28,25,500,333,1,0,1,0,0.550396396,0.364746094,1
test,pomeranian_67,25,500,316,1,0,1,0,0.73056962,0.461303711,1
test,pomeranian_199,25,300,278,1,0,1,0,0.639568345,0.594238281,1
test,pomeranian_45,25,375,500,1,0,1,0,0.812645333,0.60925293,1
test,pomeranian_192,25,212,300,2,0,1,0,0.519465409,0.364685059,0
test,pomeranian_93,25,384,500,1,0,1,0,0.673036458,0.515136719,1
test,pomeranian_95,25,500,334,1,0,1,0,0.545622754,0.366577148,1
test,pomeranian_71,25,343,500,1,0,1,0,0.244600583,0.168151855,1
test,pomeranian_29,25,500,333,1,0,1,0,0.604702703,0.402404785,1
test,pomeranian_195,25,208,300,1,0,1,0,0.491185897,0.339904785,1
test,pomeranian_76,25,500,375,1,0,1,0,0.567514667,0.425598145,1
test,pomeranian_86,25,375,500,1,0,1,0,0.874773333,0.65625,1
test,pomeranian_1,25,500,494,1,0,1,0,0.619676113,0.610046387,1
test,pomeranian_4,25,375,500,1,0,1,0,0.411258667,0.30859375,1
test,pomeranian_194,25,300,214,2,0,1,0,0.256323988,0.180725098,0
test,pomeranian_38,25,483,500,1,0,1,0,0.386621118,0.374511719,1
test,pomeranian_197,25,293,300,2,0,1,0,0.619590444,0.603149414,0
test,pomeranian_3,25,375,500,1,0,1,0,0.434597333,0.32635498,1
test,pomeranian_193,25,225,300,1,0,1,0,0.276207407,0.207275391,1
test,pomeranian_200,25,375,500,1,0,1,0,0.153376,0.115539551,1
test,pomeranian_82,25,333,500,1,0,1,0,0.645855856,0.428710938,1
test,pomeranian_89,25,500,375,1,0,1,0,0.980250667,0.735107422,1
test,pomeranian_191,25,225,300,2,0,1,0,0.4452,0.331970215,0
test,pomeranian_49,25,375,500,1,0,1,0,0.433568,0.325073242,1
test,pomeranian_87,25,322,500,1,0,1,0,0.423291925,0.272521973,1
test,pomeranian_70,25,334,500,1,0,1,0,0.638844311,0.428527832,1
test,pomeranian_96,25,500,334,1,0,1,0,0.209263473,0.140625,1
test,pomeranian_64,25,375,500,1,0,1,0,0.310794667,0.233093262,1
test,pomeranian_73,25,333,500,1,0,1,0,0.474870871,0.315429688,1
test,pomeranian_85,25,500,333,1,0,1,0,0.731225225,0.486206055,1
test,pomeranian_27,25,500,375,1,0,1,0,0.253765333,0.191040039,1
test,pomeranian_88,25,375,500,1,0,1,0,0.185610667,0.139770508,1
test,pomeranian_91,25,322,500,1,0,1,0,0.193906832,0.123840332,1
test,pomeranian_9,25,332,500,1,0,1,0,0.175512048,0.116394043,1
test,pomeranian_94,25,332,500,1,0,1,0,0.881993976,0.586120605,1
test,pomeranian_51,25,375,500,1,0,1,0,0.122645333,0.0921630859,1
test,pomeranian_74,25,333,500,1,0,1,0,0.332654655,0.220825195,1
test,pomeranian_5,25,335,500,1,4,1,2,0.60199403,0.404663086,0
test,pomeranian_79,25,333,500,1,0,1,0,0.383705706,0.254455566,1
test,pomeranian_31,25,363,500,1,0,1,0,0.31785124,0.230957031,1
test,pomeranian_56,25,500,375,1,0,1,0,0.924442667,0.692321777,1
test,pomeranian_58,25,500,375,1,0,1,0,0.586026667,0.439453125,1
test,pomeranian_97,25,334,500,1,0,1,0,0.0537724551,0.0360107422,1
test,pomeranian_40,25,433,500,1,0,1,0,0.456688222,0.396179199,1
test,pomeranian_98,25,500,354,1,0,1,0,0.749683616,0.532043457,1
test,pomeranian_46,25,333,500,1,0,1,0,0.645081081,0.428466797,1
test,pomeranian_44,25,375,500,1,0,1,0,0.663850667,0.497070312,1
test,pomeranian_34,25,333,500,1,0,1,0,0.282708709,0.187194824,1
test,pomeranian_26,25,500,357,1,0,1,0,0.335736695,0.238647461,1
test,pomeranian_54,25,375,500,1,0,1,0,0.39392,0.295471191,1
test,pomeranian_53,25,375,500,1,0,1,0,0.277834667,0.208862305,1
test,pomeranian_6,25,335,500,1,0,1,0,0.808859701,0.543457031,1
test,pomeranian_72,25,500,333,1,0,1,1,0.858336336,0.569946289,0
test,pomeranian_20,25,500,375,1,2,1,1,0.631008,0.473144531,0
test,pomeranian_196,25,300,224,1,0,1,0,0.6140625,0.461303711,1
test,pomeranian_84,25,333,500,1,0,1,0,0.565135135,0.375610352,1
test,pomeranian_21,25,333,500,1,0,1,1,0.239705706,0.158874512,0
test,pomeranian_62,25,375,500,1,0,1,0,0.497082667,0.372558594,1
test,pug_44,26,500,333,1,0,1,0,0.616216216,0.409240723,1
test,pug_195,26,300,248,2,0,2,0,0.302647849,0.250488281,1
test,pug_30,26,500,359,1,1,1,1,0.601766017,0.431945801,1
test,pug_91,26,375,500,1,0,1,0,0.191642667,0.143981934,1
test,pug_1,26,374,500,1,0,1,0,0.37284492,0.279724121,1
test,pug_80,26,333,500,1,0,1,0,0.31754955,0.211120605,1
test,pug_39,26,500,333,1,0,1,0,0.213591592,0.141906738,1
test,pug_38,26,500,333,1,0,1,0,0.255093093,0.169250488,1
test,pug_193,26,225,300,1,0,1,0,0.538785185,0.403686523,1
test,pug_79,26,333,500,1,0,1,0,0.531441441,0.352233887,1
test,pug_82,26,333,500,1,0,1,0,0.571891892,0.379577637,1
test,pug_76,26,332,500,1,0,1,0,0.111114458,0.07421875,1
test,pug_37,26,333,500,1,0,1,0,0.196306306,0.130004883,1
test,pug_84,26,375,500,1,0,1,0,0.184677333,0.138427734,1
test,pug_36,26,333,500,1,1,1,3,0.26154955,0.174194336,0
test,pug_7,26,500,333,1,0,1,0,0.175081081,0.116821289,1
test,pug_88,26,500,333,1,0,1,0,0.504264264,0.334838867,1
test,pug_56,26,421,308,2,1,2,0,0.254534658,0.186645508,0
test,pug_70,26,358,500,1,1,1,2,0.301865922,0.217041016,0
test,pug_26,26,500,360,3,0,3,0,0.550477778,0.39465332,1
test,pug_5,26,292,500,1,0,1,0,0.197383562,0.115539551,1
test,pug_45,26,333,500,1,0,1,0,0.657369369,0.436950684,1
test,pug_23,26,500,445,1,0,1,1,0.479653933,0.427734375,0
test,pug_22,26,478,500,1,0,1,0,0.615589958,0.586181641,1
test,pug_94,26,333,500,1,0,1,0,0.607423423,0.40246582,1
test,pug_43,26,333,500,1,0,1,0,0.354546547,0.235107422,1
test,pug_19,26,370,500,1,1,1,0,0.758448649,0.562561035,0
test,pug_203,26,225,300,2,0,1,0,0.421837037,0.315490723,0
test,pug_32,26,500,482,1,1,1,1,0.700941909,0.673156738,1
test,pug_87,26,333,500,1,0,1,0,0.219627628,0.14642334,1
test,pug_68,26,333,500,2,0,1,1,0.0814054054,0.0535888672,0
test,pug_31,26,500,332,1,3,1,4,0.178590361,0.118225098,0
test,pug_49,26,500,331,1,0,1,0,0.426984894,0.283935547,1
test,pug_60,26,333,500,1,0,1,0,0.408252252,0.270874023,1
test,pug_197,26,256,256,2,0,2,0,0.377426147,0.379272461,1
test,pug_78,26,333,500,1,0,1,0,0.619777778,0.411621094,1
test,pug_196,26,300,225,2,1,1,2,0.448459259,0.336181641,0
test,pug_35,26,343,500,1,0,1,0,0.224279883,0.153930664,1
test,pug_72,26,333,500,1,0,1,0,0.412408408,0.27532959,1
test,pug_86,26,500,333,1,0,1,0,0.601735736,0.39855957,1
test,pug_53,26,500,333,1,0,1,0,0.516546547,0.342102051,1
test,pug_63,26,333,500,1,0,1,0,0.480996997,0.318786621,1
test,pug_61,26,350,500,1,0,1,0,0.679137143,0.477294922,1
test,pug_97,26,333,500,1,0,1,1,0.454594595,0.301757812,0
test,pug_8,26,375,500,1,0,1,0,0.635125333,0.476196289,1
test,pug_20,26,375,500,1,0,1,0,0.239914667,0.179748535,1
test,pug_52,26,333,500,1,0,1,0,0.539291291,0.356567383,1
test,pug_3,26,500,332,1,0,1,0,0.537228916,0.355773926,1
test,pug_4,26,500,333,1,0,1,0,0.571177177,0.378356934,1
test,pug_24,26,333,500,1,0,1,0,0.362702703,0.241210938,1
test,pug_69,26,332,500,1,0,1,0,0.544993976,0.361633301,1
test,pug_98,26,332,500,1,0,1,0,0.513018072,0.340515137,1
test,pug_92,26,333,500,1,0,1,0,0.139591592,0.0919799805,1
test,pug_75,26,500,333,1,1,1,1,0.535345345,0.355895996,1
test,pug_28,26,333,500,1,0,1,0,0.85212012,0.565979004,1
test,pug_64,26,375,500,1,0,1,0,0.232634667,0.173400879,1
test,pug_58,26,500,357,1,1,1,1,0.252829132,0.17980957,1
test,pug_65,26,398,500,1,0,1,0,0.667271357,0.530517578,1
test,pug_194,26,226,300,2,0,1,0,0.53479351,0.400878906,0
test,pug_90,26,500,399,1,0,1,0,0.287984962,0.230102539,1
test,pug_96,26,491,500,1,0,1,0,0.503173116,0.495544434,1
test,pug_66,26,500,375,1,0,1,0,0.319514667,0.238220215,1
test,pug_2,26,500,332,1,1,1,1,0.442746988,0.295410156,1
test,pug_6,26,337,500,1,0,1,1,0.34051632,0.228942871,0
test,pug_55,26,334,500,2,0,2,2,0.430502994,0.289794922,0
test,pug_27,26,334,500,1,0,1,0,0.175431138,0.117431641,1
test,pug_41,26,500,332,1,0,1,0,0.289379518,0.192138672,1
test,pug_202,26,300,197,2,0,1,0,0.3342978,0.218078613,0
test,pug_89,26,333,500,1,0,1,0,0.127573574,0.0847167969,1
test,pug_198,26,225,300,2,0,1,0,0.369748148,0.277404785,0
test,pug_81,26,358,500,1,1,1,1,0.160296089,0.115966797,1
test,pug_42,26,466,500,1,1,1,1,0.523120172,0.486450195,1
test,pug_62,26,375,500,1,0,1,0,0.398645333,0.299133301,1
test,pug_93,26,500,333,2,0,2,0,0.302768769,0.200683594,1
test,pug_200,26,225,300,2,0,1,0,0.385125926,0.288146973,0
test,pug_46,26,333,500,1,0,1,0,0.384162162,0.254699707,1
test,pug_34,26,448,500,1,0,1,0,0.582441964,0.522338867,1
test,pug_25,26,334,500,1,0,1,0,0.510904192,0.343139648,1
test,pug_33,26,368,500,1,0,1,0,0.310222826,0.227905273,1
test,pug_67,26,332,500,1,0,1,0,0.294957831,0.195861816,1
test,pug_57,26,333,500,1,0,1,0,0.390888889,0.25970459,1
test,pug_199,26,150,200,2,0,2,0,0.378866667,0.286499023,1
test,pug_29,26,375,500,1,0,1,0,0.550864,0.412231445,1
test,pug_59,26,349,500,1,0,1,1,0.389197708,0.270629883,0
test,pug_50,26,500,334,1,0,1,0,0.444173653,0.299438477,1
test,pug_21,26,500,428,1,0,1,0,0.694004673,0.596557617,1
test,pug_71,26,333,500,1,0,1,0,0.733801802,0.487121582,1
test,pug_48,26,500,333,1,0,1,0,0.678522523,0.450683594,1
test,pug_73,26,333,500,1,1,1,1,0.452162162,0.299499512,1
test,pug_99,26,333,500,1,0,1,0,0.408216216,0.270568848,1
test,pug_9,26,500,370,1,0,1,0,0.131627027,0.0971679688,1
test,pug_85,26,333,500,1,0,1,0,0.436918919,0.289978027,1
test,pug_40,26,500,333,1,0,1,0,0.127297297,0.0844726562,1
test,pug_74,26,500,412,1,0,1,0,0.159247573,0.13067627,1
test,pug_47,26,333,500,1,0,1,0,0.56212012,0.373291016,1
test,pug_54,26,333,500,1,0,1,0,0.318186186,0.211853027,1
test,pug_77,26,375,500,1,1,1,1,0.341648,0.25604248,1
test,pug_95,26,334,500,1,3,1,1,0.622371257,0.417602539,0
test,pug_51,26,500,333,1,0,1,0,0.6156997,0.40802002,1
test,pug_201,26,225,300,2,0,2,0,0.195081481,0.143859863,1
test,Ragdoll_8,27,333,500,1,0,1,0,0.575159159,0.380981445,1
test,Ragdoll_97,27,375,500,1,0,1,0,0.671253333,0.503723145,1
test,Ragdoll_72,27,375,500,1,0,1,0,0.441584,0.331115723,1
test,Ragdoll_20,27,500,333,1,0,1,0,0.438942943,0.290405273,1
test,Ragdoll_73,27,375,500,1,0,1,0,0.690544,0.517822266,1
test,Ragdoll_26,27,375,500,2,0,2,0,0.728565333,0.54675293,1
test,Ragdoll_74,27,333,500,1,0,1,0,0.505891892,0.335571289,1
test,Ragdoll_44,27,333,500,1,0,1,0,0.846444444,0.562194824,1
test,Ragdoll_33,27,333,500,1,0,1,0,0.695207207,0.461181641,1
test,Ragdoll_64,27,334,500,1,0,1,0,0.360419162,0.241699219,1
test,Ragdoll_254,27,199,300,1,0,1,0,0.652211055,0.433837891,1
test,Ragdoll_91,27,334,500,1,0,1,0,0.515892216,0.347412109,1
test,Ragdoll_67,27,291,500,1,0,1,0,0.70990378,0.409912109,1
test,Ragdoll_84,27,500,333,1,0,1,0,0.509987988,0.338684082,1
test,Ragdoll_53,27,500,500,1,0,1,0,0.550012,0.548339844,1
test,Ragdoll_49,27,500,333,1,0,1,0,0.733807808,0.486938477,1
test,Ragdoll_245,27,300,296,1,0,1,0,0.678806306,0.668151855,1
test,Ragdoll_6,27,424,600,1,1,1,1,0.325251572,0.228942871,1
test,Ragdoll_252,27,199,300,1,0,1,0,0.488710218,0.323913574,1
test,Ragdoll_261,27,481,500,1,0,1,0,0.674220374,0.648620605,1
test,Ragdoll_255,27,225,300,1,0,1,0,0.840118519,0.629760742,1
test,Ragdoll_98,27,500,333,1,0,1,0,0.612570571,0.407043457,1
test,Ragdoll_77,27,500,357,1,0,1,0,0.70752381,0.502502441,1
test,Ragdoll_41,27,472,500,1,0,1,0,0.376555085,0.356201172,1
test,Ragdoll_36,27,500,333,1,0,1,0,0.535393393,0.35534668,1
test,Ragdoll_42,27,332,500,1,0,1,0,0.721680723,0.479003906,1
test,Ragdoll_4,27,561,600,1,0,1,0,0.363669043,0.341064453,1
test,Ragdoll_3,27,250,350,1,0,1,0,0.346194286,0.245666504,1
test,Ragdoll_210,27,300,209,1,0,1,0,0.471435407,0.32623291,1
test,Ragdoll_82,27,500,333,1,0,1,0,0.754522523,0.500244141,1
test,Ragdoll_81,27,500,375,1,0,1,0,0.707370667,0.530883789,1
test,Ragdoll_79,27,364,461,1,0,1,0,0.483587996,0.38293457,1
test,Ragdoll_262,27,768,1024,1,0,1,0,0.747367859,0.560791016,1
test,Ragdoll_25,27,334,500,1,0,1,0,0.27602994,0.18536377,1
test,Ragdoll_62,27,332,500,1,0,1,0,0.650174699,0.431884766,1
test,Ragdoll_263,27,491,550,1,0,1,0,0.674393631,0.59979248,1
test,Ragdoll_9,27,333,500,1,0,1,0,0.480720721,0.318969727,1
test,Ragdoll_52,27,500,500,1,0,1,0,0.543672,0.543884277,1
test,Ragdoll_205,27,426,500,1,0,1,0,0.558051643,0.475036621,1
test,Ragdoll_235,27,225,300,1,0,1,0,0.282177778,0.21105957,1
test,Ragdoll_60,27,364,461,1,0,1,0,0.427200782,0.337280273,1
test,Ragdoll_228,27,199,300,1,0,1,0,0.65479062,0.435119629,1
test,Ragdoll_30,27,393,500,1,0,1,0,0.477022901,0.37677002,1
test,Ragdoll_260,27,375,500,1,0,1,0,0.348405333,0.260986328,1
test,Ragdoll_90,27,419,500,1,3,1,1,0.529584726,0.442016602,0
test,Ragdoll_80,27,500,375,1,0,1,0,0.657290667,0.492492676,1
test,Ragdoll_204,27,377,500,1,0,1,0,0.519687003,0.39276123,1
test,Ragdoll_31,27,393,500,1,0,1,0,0.574427481,0.453125,1
test,Ragdoll_69,27,375,500,1,0,1,0,0.780741333,0.585754395,1
test,Ragdoll_40,27,500,374,1,0,1,0,0.14744385,0.110290527,1
test,Ragdoll_89,27,416,500,1,0,1,0,0.705778846,0.583984375,1
test,Ragdoll_87,27,333,500,1,0,1,0,0.472408408,0.31439209,1
test,Ragdoll_76,27,333,500,1,0,1,0,0.669357357,0.443908691,1
test,Ragdoll_68,27,467,500,1,0,1,0,0.627614561,0.587341309,1
test,Ragdoll_58,27,333,500,1,0,1,0,0.514774775,0.341796875,1
test,Ragdoll_227,27,225,300,1,0,1,0,0.271925926,0.203796387,1
test,Ragdoll_32,27,375,500,1,0,1,0,0.556517333,0.417297363,1
test,Ragdoll_95,27,375,500,1,0,1,0,0.386624,0.289794922,1
test,Ragdoll_43,27,500,375,1,0,1,0,0.363013333,0.272094727,1
test,Ragdoll_2,27,196,275,1,0,1,0,0.314230056,0.222717285,1
test,Ragdoll_54,27,332,500,1,0,1,0,0.642686747,0.426635742,1
test,Ragdoll_7,27,500,333,1,1,1,1,0.737321321,0.489379883,1
test,Ragdoll_83,27,333,500,1,0,1,0,0.285249249,0.188964844,1
test,Ragdoll_78,27,500,382,1,0,1,0,0.359544503,0.275817871,1
test,Ragdoll_224,27,300,202,1,0,1,0,0.804554455,0.541137695,1
test,Ragdoll_27,27,500,400,1,0,1,0,0.589555,0.469543457,1
test,Ragdoll_88,27,375,500,1,0,1,0,0.714954667,0.536804199,1
test,Ragdoll_57,27,500,333,1,0,1,0,0.522168168,0.346374512,1
test,Ragdoll_71,27,335,500,1,0,1,0,0.109026866,0.0736083984,1
test,Ragdoll_59,27,333,500,1,0,1,1,0.664672673,0.442077637,0
test,Ragdoll_48,27,500,484,1,0,1,0,0.377450413,0.36529541,1
test,Ragdoll_63,27,333,500,1,0,1,0,0.658312312,0.437255859,1
test,Ragdoll_258,27,282,400,1,0,1,0,0.548271277,0.385253906,1
test,Ragdoll_219,27,200,300,1,0,1,0,0.66835,0.44354248,1
test,Ragdoll_92,27,375,500,1,0,1,0,0.811872,0.608337402,1
test,Ragdoll_257,27,205,246,1,0,1,0,0.40483839,0.338623047,1
test,Ragdoll_93,27,500,375,1,0,1,0,0.212938667,0.159973145,1
test,Ragdoll_34,27,333,500,1,0,1,1,0.681633634,0.452880859,0
test,Ragdoll_99,27,334,500,1,0,1,0,0.599101796,0.402526855,1
test,Ragdoll_51,27,500,333,1,0,1,0,0.605483483,0.401916504,1
test,Ragdoll_96,27,375,500,1,0,1,0,0.258613333,0.194335938,1
test,Ragdoll_35,27,375,500,1,0,1,0,0.525466667,0.394042969,1
test,Ragdoll_75,27,333,500,1,0,1,0,0.629837838,0.418640137,1
test,Ragdoll_259,27,456,500,1,0,1,0,0.411236842,0.375854492,1
test,Ragdoll_250,27,199,300,1,0,1,0,0.580067002,0.385009766,1
test,Ragdoll_85,27,333,500,2,0,2,0,0.274108108,0.182434082,1
test,Ragdoll_37,27,333,500,1,0,1,0,0.312174174,0.208435059,1
test,Ragdoll_94,27,500,333,1,0,1,1,0.448852853,0.29864502,0
test,Ragdoll_265,27,250,350,1,0,1,0,0.67736,0.481079102,1
test,Ragdoll_47,27,335,500,1,0,1,0,0.399671642,0.268981934,1
test,Ragdoll_29,27,375,500,1,0,1,0,0.532842667,0.399230957,1
test,Ragdoll_208,27,216,241,1,0,1,0,0.597375903,0.536987305,1
test,Ragdoll_5,27,900,600,1,0,1,0,0.613759259,0.40814209,1
test,Ragdoll_45,27,367,500,1,0,1,0,0.271128065,0.198669434,1
test,Ragdoll_234,27,225,300,1,0,1,0,0.206785185,0.154602051,1
test,Ragdoll_203,27,364,461,1,0,1,0,0.300845033,0.236938477,1
test,Ragdoll_264,27,194,259,1,0,1,0,0.441507782,0.33190918,1
test,Ragdoll_56,27,333,500,1,0,1,0,0.410924925,0.272888184,1
test,Ragdoll_24,27,333,500,1,0,1,0,0.658672673,0.4375,1
test,Ragdoll_86,27,333,500,1,0,1,0,0.628666667,0.417114258,1
test,Russian_Blue_258,28,274,300,1,0,1,0,0.671934307,0.613891602,1
test,Russian_Blue_88,28,309,500,1,0,1,0,0.54997411,0.339416504,1
test,Russian_Blue_77,28,375,500,1,1,1,2,0.600506667,0.450744629,0
test,Russian_Blue_66,28,500,375,1,1,1,0,0.330032,0.247741699,0
test,Russian_Blue_44,28,500,334,1,0,1,0,0.711275449,0.478637695,1
test,Russian_Blue_20,28,500,332,1,0,1,0,0.332427711,0.221191406,1
test,Russian_Blue_71,28,500,375,1,0,1,0,0.378613333,0.284118652,1
test,Russian_Blue_9,28,196,275,1,0,1,1,0.309833024,0.219299316,0
test,Russian_Blue_204,28,334,500,1,0,1,0,0.454047904,0.303955078,1
test,Russian_Blue_263,28,366,450,1,1,1,1,0.467607772,0.379150391,1
test,Russian_Blue_222,28,225,300,1,0,1,0,0.669792593,0.501098633,1
test,Russian_Blue_40,28,334,500,1,0,1,1,0.388856287,0.261474609,0
test,Russian_Blue_99,28,500,333,1,0,1,0,0.364510511,0.241333008,1
test,Russian_Blue_83,28,333,500,1,0,1,0,0.365885886,0.242797852,1
test,Russian_Blue_35,28,333,500,1,0,1,0,0.488072072,0.323242188,1
test,Russian_Blue_80,28,335,500,1,0,1,0,0.414220896,0.278808594,1
test,Russian_Blue_98,28,500,333,1,0,1,0,0.234474474,0.155761719,1
test,Russian_Blue_205,28,500,375,1,0,1,0,0.399328,0.299804688,1
test,Russian_Blue_43,28,375,500,1,0,1,0,0.238357333,0.178466797,1
test,Russian_Blue_244,28,225,300,1,0,1,0,0.265792593,0.19934082,1
test,Russian_Blue_67,28,375,500,1,0,1,0,0.506106667,0.378845215,1
test,Russian_Blue_45,28,500,334,1,0,1,0,0.623065868,0.418884277,1
test,Russian_Blue_201,28,500,429,1,0,1,0,0.279594406,0.24041748,1
test,Russian_Blue_92,28,333,500,1,0,1,0,0.318162162,0.21105957,1
test,Russian_Blue_55,28,333,500,1,0,1,0,0.325453453,0.216430664,1
test,Russian_Blue_91,28,375,500,1,0,1,0,0.649413333,0.48638916,1
test,Russian_Blue_209,28,334,500,1,0,1,0,0.344071856,0.230712891,1
test,Russian_Blue_211,28,500,333,1,0,1,0,0.576804805,0.382263184,1
test,Russian_Blue_87,28,500,417,1,0,1,0,0.747870504,0.62512207,1
test,Russian_Blue_76,28,375,500,1,0,1,0,0.393872,0.296081543,1
test,Russian_Blue_38,28,375,500,1,0,1,0,0.553461333,0.414978027,1
test,Russian_Blue_202,28,500,334,1,2,1,0,0.435916168,0.29309082,0
test,Russian_Blue_50,28,500,500,1,0,1,0,0.218764,0.218444824,1
test,Russian_Blue_68,28,375,500,1,0,1,0,0.463344,0.348022461,1
test,Russian_Blue_84,28,333,500,1,0,1,0,0.554912913,0.367919922,1
test,Russian_Blue_90,28,500,360,1,1,1,0,0.520166667,0.374023438,0
test,Russian_Blue_8,28,316,194,1,0,1,0,0.505546131,0.311340332,1
test,Russian_Blue_220,28,200,300,2,3,2,2,0.4622,0.307189941,0
test,Russian_Blue_221,28,226,300,1,0,1,0,0.207123894,0.156188965,1
test,Russian_Blue_237,28,300,225,1,0,1,0,0.320044444,0.240905762,1
test,Russian_Blue_264,28,361,400,1,0,1,0,0.363407202,0.329223633,1
test,Russian_Blue_232,28,225,300,1,0,1,0,0.792266667,0.594360352,1
test,Russian_Blue_212,28,334,500,1,0,1,0,0.498988024,0.334899902,1
test,Russian_Blue_61,28,333,500,1,0,1,0,0.204600601,0.135437012,1
test,Russian_Blue_69,28,375,500,1,0,1,0,0.284725333,0.213134766,1
test,Russian_Blue_94,28,500,422,1,0,1,1,0.316843602,0.267456055,0
test,Russian_Blue_21,28,402,405,1,0,1,0,0.680633868,0.67590332,1
test,Russian_Blue_75,28,326,500,1,0,1,0,0.420159509,0.272521973,1
test,Russian_Blue_36,28,500,334,1,0,1,0,0.30605988,0.205932617,1
test,Russian_Blue_59,28,333,500,1,0,1,0,0.477339339,0.317443848,1
test,Russian_Blue_226,28,300,300,1,0,1,0,0.435788889,0.436279297,1
test,Russian_Blue_78,28,500,396,2,0,2,0,0.357015152,0.280944824,1
test,Russian_Blue_64,28,375,500,1,0,1,0,0.503125333,0.377319336,1
test,Russian_Blue_236,28,247,300,1,0,1,0,0.629068826,0.515014648,1
test,Russian_Blue_86,28,333,500,1,1,1,1,0.474366366,0.315063477,1
test,Russian_Blue_79,28,333,500,1,1,1,0,0.202414414,0.134521484,0
test,Russian_Blue_81,28,375,500,1,0,1,0,0.388789333,0.292053223,1
test,Russian_Blue_32,28,334,500,1,0,1,0,0.508712575,0.341430664,1
test,Russian_Blue_215,28,264,300,1,0,1,0,0.358939394,0.316955566,1
test,Russian_Blue_96,28,323,500,1,0,1,0,0.168668731,0.109863281,1
test,Russian_Blue_203,28,375,500,1,0,1,0,0.47528,0.356384277,1
test,Russian_Blue_29,28,333,500,1,1,1,0,0.696516517,0.462890625,0
test,Russian_Blue_239,28,300,200,1,0,1,0,0.367933333,0.244018555,1
test,Russian_Blue_242,28,300,225,1,0,1,0,0.432281481,0.323059082,1
test,Russian_Blue_63,28,333,500,1,0,1,0,0.683243243,0.453125,1
